"text","postUrl","replies/0/id","replies/0/likesCount","replies/0/owner/fbid_v2","replies/0/owner/full_name","replies/0/owner/has_onboarded_to_text_post_app","replies/0/owner/id","replies/0/owner/is_mentionable","replies/0/owner/is_private","replies/0/owner/is_verified","replies/0/owner/latest_reel_media","replies/0/owner/profile_pic_id","replies/0/owner/profile_pic_url","replies/0/owner/username","replies/0/ownerProfilePicUrl","replies/0/ownerUsername","replies/0/repliesCount","replies/0/text","replies/0/timestamp"
"pengalaman skripsi yang sangat mengesankan dimana tiba tiba banyak masalah dateng ngga pake salam 😭🙏, masih bersyukur banget punya dosbing sangat amat membantu dalam banyak hal dan yaa bersyukur ngga berakhir dengan jantungan 😂 @a.yaqinnn @todayis_airi @putrielins_","https://www.instagram.com/p/C8RHU3hBroc/",,,,,,,,,,,,,,,,,,
"Jujur kalo bahas skripsi tuh bawaannya berat banget😂🙌cuma bersyukur nya punya dospem yng suppotif bgtt!! G kebanyang misal ga dpt beliau dg aku yang masih kedistrak event sana sini kwkwkw, CHALLENGING NYA MUNGKIN MASALAH TIMELINE SIDANGNYA AJA SIH, DILUAR MBKG SOALNYA🔥TAPI SEJAUH INI ALHAMDULILLAH BISA DINIKMATI🙌lah kok jadi capslok😂sorry min🙏 yuk ikutan! Mayan kan? Sambat daoat rewards? Kapan lagi @n_niswa23 @aniveafitri_ @afikaqothrunnada 😂MAKIN MENYALA @bedata.id 🔥","https://www.instagram.com/p/C8RHU3hBroc/",,,,,,,,,,,,,,,,,,
"Ini ga se yg kmaren @fatchur.r.w","https://www.instagram.com/p/C8Mhrd2Bpoz/",,,,,,,,,,,,,,,,,,
"Hhmm akhirnya ngisi di BeData juga kan @mr.rifqiramram 😂😂","https://www.instagram.com/p/C8J0eB6BcdQ/",,,,,,,,,,,,,,,,,,
"Topp kangg CEO! @mr.rifqiramram 🔥🙌","https://www.instagram.com/p/C8J0eB6BcdQ/",,,,,,,,,,,,,,,,,,
"Satset bat 🥴","https://www.instagram.com/p/C8J0eB6BcdQ/",,,,,,,,,,,,,,,,,,
"Gaskennnn suksesor Majlis IP 🔥 @shalardii @aryudhan @hirzalhaque @aabyzhar @raaz_sz @raehan_pratama","https://www.instagram.com/p/C8J0eB6BcdQ/",,,,,,,,,,,,,,,,,,
"😍","https://www.instagram.com/p/C68QETBhSzQ/",,,,,,,,,,,,,,,,,,
"Min ini nanti konsul nya kan ya??","https://www.instagram.com/p/C68QETBhSzQ/",,,,,,,,,,,,,,,,,,
"Rp 259k ?? WOWW!!","https://www.instagram.com/p/C68QETBhSzQ/",,,,,,,,,,,,,,,,,,
"1 hari kelar, kuy 😍 wkwk","https://www.instagram.com/p/C68QETBhSzQ/",,,,,,,,,,,,,,,,,,
"","https://www.instagram.com/p/C654xfChigy/",,,,,,,,,,,,,,,,,,
"","https://www.instagram.com/p/C654xfChigy/",,,,,,,,,,,,,,,,,,
"loh la kok murah?","https://www.instagram.com/p/C3uhkqlJuhl/",,,,,,,,,,,,,,,,,,
"Bemin bisa olah sampai berapa row nih?","https://www.instagram.com/p/C3uhkqlJuhl/",,,,,,,,,,,,,,,,,,
"👏👏👏👏👏","https://www.instagram.com/p/C7LvUbVBe4x/",,,,,,,,,,,,,,,,,,
"@cavinphungg @m_assyiddiecky calling out my fellowww 😍","https://www.instagram.com/p/C7LvUbVBe4x/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/C7LvUbVBe4x/",,,,,,,,,,,,,,,,,,
"❤️","https://www.instagram.com/p/C63dQZ-BLN9/",,,,,,,,,,,,,,,,,,
"","https://www.instagram.com/p/C63dQZ-BLN9/",,,,,,,,,,,,,,,,,,
"Seseru itu! Punya keluarga baru 😍","https://www.instagram.com/p/C63dQZ-BLN9/",,,,,,,,,,,,,,,,,,
"Welcome home!! 🎉🥳","https://www.instagram.com/p/C63dQZ-BLN9/",,,,,,,,,,,,,,,,,,
"sampai bertemu di minggu depan guiss 😋","https://www.instagram.com/p/C63dQZ-BLN9/",,,,,,,,,,,,,,,,,,
"","https://www.instagram.com/p/C7_nTtXvllG/",,,,,,,,,,,,,,,,,,
"Mau dongg jadi beIntern😍","https://www.instagram.com/p/C5Norj1JgjK/",,,,,,,,,,,,,,,,,,
"aku yaqin of course, yakin pilihan utama ya pasti bedata","https://www.instagram.com/p/C5Norj1JgjK/",,,,,,,,,,,,,,,,,,
"Aku mentor BeIntern, of course kelasnya ada praktik menggambar 🖍️🖼️","https://www.instagram.com/p/C5Norj1JgjK/",,,,,,,,,,,,,,,,,,
"Aku cameraman, of course tau ini takenya berkali2 wkwkwk seruu🔥🔥","https://www.instagram.com/p/C5Norj1JgjK/",,,,,,,,,,,,,,,,,,
"aku orang dalam, of course …","https://www.instagram.com/p/C5Norj1JgjK/",,,,,,,,,,,,,,,,,,
"Aku mentor BeIntern, of course aku ngasih nilai ke temen2 BeIntern ❤️🙌🔥","https://www.instagram.com/p/C5Norj1JgjK/",,,,,,,,,,,,,,,,,,
"😍😍😍 aku intern 😍😍😍","https://www.instagram.com/p/C5Norj1JgjK/",,,,,,,,,,,,,,,,,,
"Aku wota, of course materi weekly class pake foto freya 🔥","https://www.instagram.com/p/C5Norj1JgjK/",,,,,,,,,,,,,,,,,,
"Aku SPV, of course biasanya kl BeIntern izin, pasti izinnya ke aku 🙈💁‍♂️","https://www.instagram.com/p/C5Norj1JgjK/",,,,,,,,,,,,,,,,,,
"🔥","https://www.instagram.com/p/C7O0FHohndQ/",,,,,,,,,,,,,,,,,,
"Tutorial lengkapnya bisa booking seat ke BeData lngsng ya xixixi","https://www.instagram.com/p/C7O0FHohndQ/",,,,,,,,,,,,,,,,,,
"Welll~~","https://www.instagram.com/p/C7O0FHohndQ/",,,,,,,,,,,,,,,,,,
"😮","https://www.instagram.com/p/C4PuoGSpshh/",,,,,,,,,,,,,,,,,,
"Next adain batch 2 nya dongg BeMinn","https://www.instagram.com/p/C4PuoGSpshh/",,,,,,,,,,,,,,,,,,
"Ak jg mw","https://www.instagram.com/p/C4PuoGSpshh/",,,,,,,,,,,,,,,,,,
"Kwerennn🔥🔥","https://www.instagram.com/p/C4PuoGSpshh/",,,,,,,,,,,,,,,,,,
"bismillah 🔥","https://www.instagram.com/p/C4PuoGSpshh/",,,,,,,,,,,,,,,,,,
"Mantap 🙌","https://www.instagram.com/p/C4PuoGSpshh/",,,,,,,,,,,,,,,,,,
"keren abiss🔥🔥","https://www.instagram.com/p/C4PuoGSpshh/",,,,,,,,,,,,,,,,,,
"Menyalaa! 🔥","https://www.instagram.com/p/C4PuoGSpshh/",,,,,,,,,,,,,,,,,,
"Wawww talent nya bedata cakep🔥","https://www.instagram.com/p/C7T5wgGPz2Z/",,,,,,,,,,,,,,,,,,
"talentnya single ga nih? 🤭","https://www.instagram.com/p/C7T5wgGPz2Z/",,,,,,,,,,,,,,,,,,
"Ko bil nasi padang yok","https://www.instagram.com/p/C7T5wgGPz2Z/",,,,,,,,,,,,,,,,,,
"Sarung nya siapa itu? 🤔 @ar.hartana","https://www.instagram.com/p/C7T5wgGPz2Z/",,,,,,,,,,,,,,,,,,
"🙌","https://www.instagram.com/p/C7D-0HfhJWY/",,,,,,,,,,,,,,,,,,
"Kiww² 🥳 @dheldhz","https://www.instagram.com/p/C7D-0HfhJWY/",,,,,,,,,,,,,,,,,,
"❤️","https://www.instagram.com/p/C5YEaDgpz3S/",,,,,,,,,,,,,,,,,,
"Part paling sedih si gbisa bikin jj brg😢","https://www.instagram.com/p/C5YEaDgpz3S/",,,,,,,,,,,,,,,,,,
"❤️❤️❤️","https://www.instagram.com/p/C5YEaDgpz3S/",,,,,,,,,,,,,,,,,,
"goyangnya natural karna gempa ga sih itu 😢","https://www.instagram.com/p/C5YEaDgpz3S/",,,,,,,,,,,,,,,,,,
"Sejarah terciptanya stiker bung Roger 🤧","https://www.instagram.com/p/C5YEaDgpz3S/",,,,,,,,,,,,,,,,,,
"Tidak bisa berkata kata","https://www.instagram.com/p/C5YEaDgpz3S/",,,,,,,,,,,,,,,,,,
"🔥","https://www.instagram.com/p/C4CfrZShkFq/",,,,,,,,,,,,,,,,,,
"kweren🔥","https://www.instagram.com/p/C4CfrZShkFq/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥🔥","https://www.instagram.com/p/C4CfrZShkFq/",,,,,,,,,,,,,,,,,,
"apapun datanya, bedata solusinya","https://www.instagram.com/p/C4CfrZShkFq/",,,,,,,,,,,,,,,,,,
"Memanggg BeData terbaikkk🥺✋🏼🌟","https://www.instagram.com/p/C4CfrZShkFq/",,,,,,,,,,,,,,,,,,
"Keren 🔥🔥","https://www.instagram.com/p/C4CfrZShkFq/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/C4CfrZShkFq/",,,,,,,,,,,,,,,,,,
"❤️❤️","https://www.instagram.com/p/C4SvC-GpLMY/",,,,,,,,,,,,,,,,,,
"👏","https://www.instagram.com/p/C4SvC-GpLMY/",,,,,,,,,,,,,,,,,,
"Web buat bikin dia jatuh hati bisa nggak ya? 😮","https://www.instagram.com/p/C4SvC-GpLMY/",,,,,,,,,,,,,,,,,,
"🔥🔥🙌🙌","https://www.instagram.com/p/C4SvC-GpLMY/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/C4SvC-GpLMY/",,,,,,,,,,,,,,,,,,
"👏","https://www.instagram.com/p/C5BFQiZJYNq/",,,,,,,,,,,,,,,,,,
"Kasih paham captt 🔥🔥","https://www.instagram.com/p/C5BFQiZJYNq/",,,,,,,,,,,,,,,,,,
"","https://www.instagram.com/p/C5BFQiZJYNq/",,,,,,,,,,,,,,,,,,
"👏👏👏","https://www.instagram.com/p/C5BFQiZJYNq/",,,,,,,,,,,,,,,,,,
"Ilmu padi abangku 🌾","https://www.instagram.com/p/C5BFQiZJYNq/",,,,,,,,,,,,,,,,,,
"Menyala abangku 🔥🔥🔥🔥","https://www.instagram.com/p/C5BFQiZJYNq/",,,,,,,,,,,,,,,,,,
"😂😂","https://www.instagram.com/p/C5BFQiZJYNq/",,,,,,,,,,,,,,,,,,
"Welll~~","https://www.instagram.com/p/C7RRw3bhviu/",,,,,,,,,,,,,,,,,,
"Comel bgt❤️","https://www.instagram.com/p/C7RRw3bhviu/",,,,,,,,,,,,,,,,,,
"😢","https://www.instagram.com/p/C5-IXIjpUVP/",,,,,,,,,,,,,,,,,,
"🤩🤩🤩","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"aowkowk","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"Seruu amay lanjut part 2 ga ni 🤣","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"Gass kan kack @akimforce","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"Hakim tantrum 🤣,

Menyalaa!! 🔥🔥🔥
@rozyyyya @hfiyann @akimforce @raihanri1120 @andhiniputr","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"👏🏼🔥","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"😍😍😍😍","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"❤️❤️❤️","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"Asik sekali","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"🤣🤣","https://www.instagram.com/p/C47zMtBJqX6/",,,,,,,,,,,,,,,,,,
"🤔","https://www.instagram.com/p/C7EZ0ibNTep/",,,,,,,,,,,,,,,,,,
"Regresi minn 🔥","https://www.instagram.com/p/C7EZ0ibNTep/",,,,,,,,,,,,,,,,,,
"DEA, REGRESI","https://www.instagram.com/p/C7EZ0ibNTep/",,,,,,,,,,,,,,,,,,
"Alapi, Odise, Amosradu, Kuare 🔥","https://www.instagram.com/p/C7EZ0ibNTep/",,,,,,,,,,,,,,,,,,
"Manova, valid, anova minnn","https://www.instagram.com/p/C7EZ0ibNTep/",,,,,,,,,,,,,,,,,,
"Go onlineee minnn","https://www.instagram.com/p/C6oNFudBSs_/",,,,,,,,,,,,,,,,,,
"GO ON LINE","https://www.instagram.com/p/C6oNFudBSs_/",,,,,,,,,,,,,,,,,,
"Go Online","https://www.instagram.com/p/C6oNFudBSs_/",,,,,,,,,,,,,,,,,,
"Go Online (?)","https://www.instagram.com/p/C6oNFudBSs_/",,,,,,,,,,,,,,,,,,
"Admint memperlihatkan easter egg lagi","https://www.instagram.com/p/C6WUWohhELD/",,,,,,,,,,,,,,,,,,
"cooll! ✨✨","https://www.instagram.com/p/C6WUWohhELD/",,,,,,,,,,,,,,,,,,
"makasih bemin!","https://www.instagram.com/p/C6WUWohhELD/",,,,,,,,,,,,,,,,,,
"❤️","https://www.instagram.com/p/C6OTo-DJrQN/",,,,,,,,,,,,,,,,,,
"Naikin gaji editor pak🙌","https://www.instagram.com/p/C6OTo-DJrQN/",,,,,,,,,,,,,,,,,,
"sekali ada client goals dijamin auto sat set ini 🔥🔥","https://www.instagram.com/p/C6OTo-DJrQN/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/C6OTo-DJrQN/",,,,,,,,,,,,,,,,,,
"😆😆😆","https://www.instagram.com/p/C6OTo-DJrQN/",,,,,,,,,,,,,,,,,,
"Bedata punya infinity stone","https://www.instagram.com/p/C6OTo-DJrQN/",,,,,,,,,,,,,,,,,,
"❤️","https://www.instagram.com/p/C5f3814JxqU/",,,,,,,,,,,,,,,,,,
"🔥","https://www.instagram.com/p/C5f3814JxqU/",,,,,,,,,,,,,,,,,,
"Klo udh lulus rintangan berikutnya bakal ditanyain apa ya🫣","https://www.instagram.com/p/C5f3814JxqU/",,,,,,,,,,,,,,,,,,
"belommm minn","https://www.instagram.com/p/C5f3814JxqU/",,,,,,,,,,,,,,,,,,
"Jangan lupa siap² angpao nya buat para ponakan, ingat, kita sudah besar 😢","https://www.instagram.com/p/C5f3814JxqU/",,,,,,,,,,,,,,,,,,
"Minnn, malah ditanyain kapan nikah ini gimanaa 😢","https://www.instagram.com/p/C5f3814JxqU/",,,,,,,,,,,,,,,,,,
"WAWWW! Aku kira selama ini kayak joki kalo pake jasa olah data😮","https://www.instagram.com/p/C4p5vtDhuc0/",,,,,,,,,,,,,,,,,,
"ooo ternyata yg begini tidak melanggar aturan","https://www.instagram.com/p/C4p5vtDhuc0/",,,,,,,,,,,,,,,,,,
"🏄‍♀️🏄‍♀️🏄‍♀️","https://www.instagram.com/p/C4p5vtDhuc0/",,,,,,,,,,,,,,,,,,
"Infokan kuota","https://www.instagram.com/p/C4p5vtDhuc0/",,,,,,,,,,,,,,,,,,
"BeMin kamsiaaa buat infonya, finally dah beda ternyata joki sama olahdata 🔥🙌","https://www.instagram.com/p/C4p5vtDhuc0/",,,,,,,,,,,,,,,,,,
"Otw order 🔥🔥","https://www.instagram.com/p/C4p5vtDhuc0/",,,,,,,,,,,,,,,,,,
"❤","https://www.instagram.com/p/C4p5vtDhuc0/",,,,,,,,,,,,,,,,,,
"now i know,thanks bedata!","https://www.instagram.com/p/C4p5vtDhuc0/",,,,,,,,,,,,,,,,,,
"🙌","https://www.instagram.com/p/C4uhVvppvUU/",,,,,,,,,,,,,,,,,,
"👏👏","https://www.instagram.com/p/C4uhVvppvUU/",,,,,,,,,,,,,,,,,,
"🙌🙌🙌","https://www.instagram.com/p/C4uhVvppvUU/",,,,,,,,,,,,,,,,,,
"👏🏻👏🏻👏🏻","https://www.instagram.com/p/C4uhVvppvUU/",,,,,,,,,,,,,,,,,,
"❤","https://www.instagram.com/p/C4uhVvppvUU/",,,,,,,,,,,,,,,,,,
"Sangat informatif 😍","https://www.instagram.com/p/C4uhVvppvUU/",,,,,,,,,,,,,,,,,,
"Waw menarik","https://www.instagram.com/p/C4uhVvppvUU/",,,,,,,,,,,,,,,,,,
"Jadi lebih tau 👏","https://www.instagram.com/p/C4uhVvppvUU/",,,,,,,,,,,,,,,,,,
"😍😍","https://www.instagram.com/p/C4uhVvppvUU/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/C4uhVvppvUU/",,,,,,,,,,,,,,,,,,
"Aku sih dua duanya minbeee🙌","https://www.instagram.com/p/C5tEh3FpGWy/",,,,,,,,,,,,,,,,,,
"e-commerceee min","https://www.instagram.com/p/C5tEh3FpGWy/",,,,,,,,,,,,,,,,,,
"Lebih kenal ecommerce nya minn","https://www.instagram.com/p/C5tEh3FpGWy/",,,,,,,,,,,,,,,,,,
"Kalo bisa dua2nya kenapa hrs satu?🤔","https://www.instagram.com/p/C5tEh3FpGWy/",,,,,,,,,,,,,,,,,,
"Both of them kali yaa","https://www.instagram.com/p/C5tEh3FpGWy/",,,,,,,,,,,,,,,,,,
"Be-Commerce sih kalo aku minn 🙌","https://www.instagram.com/p/C5tEh3FpGWy/",,,,,,,,,,,,,,,,,,
"🤩🤩🤩","https://www.instagram.com/p/C42yIMRJRhr/",,,,,,,,,,,,,,,,,,
"🔥🔥🙌🙌","https://www.instagram.com/p/C42yIMRJRhr/",,,,,,,,,,,,,,,,,,
"Darurat website 😮🔥🔥","https://www.instagram.com/p/C42yIMRJRhr/",,,,,,,,,,,,,,,,,,
"Ninuninuuu","https://www.instagram.com/p/C42yIMRJRhr/",,,,,,,,,,,,,,,,,,
"Sinyal darurat ini, hrs gass bikin website ini!!🔥","https://www.instagram.com/p/C42yIMRJRhr/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/C42yIMRJRhr/",,,,,,,,,,,,,,,,,,
"Rill sih bang","https://www.instagram.com/p/C42yIMRJRhr/",,,,,,,,,,,,,,,,,,
"❤❤","https://www.instagram.com/p/C42yIMRJRhr/",,,,,,,,,,,,,,,,,,
"Itu proposalnya siapa min 😭😭","https://www.instagram.com/p/C9hdGfVpCOI/",,,,,,,,,,,,,,,,,,
"Menyala kek Obor di Kilang🔥🔥🔥","https://www.instagram.com/p/C7S3htVvq2m/",,,,,,,,,,,,,,,,,,
"Siape tu? @tsbttjh_07","https://www.instagram.com/p/C7S3htVvq2m/",,,,,,,,,,,,,,,,,,
"🔥🔥🔥","https://www.instagram.com/p/C5c-n_GpE3U/",,,,,,,,,,,,,,,,,,
"Insightfulll","https://www.instagram.com/p/C5c-n_GpE3U/",,,,,,,,,,,,,,,,,,
"Now i know😮","https://www.instagram.com/p/C5c-n_GpE3U/",,,,,,,,,,,,,,,,,,
"wawww?!","https://www.instagram.com/p/C5c-n_GpE3U/",,,,,,,,,,,,,,,,,,
"Minn early bird olahdata kapan yakk","https://www.instagram.com/p/C5c-n_GpE3U/",,,,,,,,,,,,,,,,,,
"Thanks FYI !!, Next bahas Smart-PLS kali yaaa (?)","https://www.instagram.com/p/C5c-n_GpE3U/",,,,,,,,,,,,,,,,,,
"bro sudah tua 🤧","https://www.instagram.com/p/C5c-n_GpE3U/",,,,,,,,,,,,,,,,,,
"Sudah sepuh sekali ternyata spss ini","https://www.instagram.com/p/C5c-n_GpE3U/",,,,,,,,,,,,,,,,,,
"Menarikk","https://www.instagram.com/p/C5c-n_GpE3U/",,,,,,,,,,,,,,,,,,
"Jadi nggak sabar skripsian 😍","https://www.instagram.com/p/C9r1rphJX13/",,,,,,,,,,,,,,,,,,
"terpantau di pinggiran danau 😂 @a.yaqinnn @ichchaa.a","https://www.instagram.com/p/C9r1rphJX13/",,,,,,,,,,,,,,,,,,
"❤️","https://www.instagram.com/p/C550NTFBvbZ/",,,,,,,,,,,,,,,,,,
"ku kira Amoba salah dikit min","https://www.instagram.com/p/C550NTFBvbZ/",,,,,,,,,,,,,,,,,,
"Loading....","https://www.instagram.com/p/C550NTFBvbZ/",,,,,,,,,,,,,,,,,,
"aku gatau, gapaham 🙈","https://www.instagram.com/p/C550NTFBvbZ/",,,,,,,,,,,,,,,,,,
"MIN AKU BENARR!!!! 😮😮","https://www.instagram.com/p/C550NTFBvbZ/",,,,,,,,,,,,,,,,,,
"Anovaa min, dapet hadiah gk 😍","https://www.instagram.com/p/C550NTFBvbZ/",,,,,,,,,,,,,,,,,,
"@rizukaf.id","https://www.instagram.com/p/C550NTFBvbZ/",,,,,,,,,,,,,,,,,,
"yang bener dapet apa min?","https://www.instagram.com/p/C550NTFBvbZ/",,,,,,,,,,,,,,,,,,
"First min dapet diskon olah data ga sih minn 🔥","https://www.instagram.com/p/C8g_nFvBV2z/",,,,,,,,,,,,,,,,,,
"kakaknya moshing guys 😆😆 @daffafaadihilah @ichchaa.a @rizukaf.id @kaisyaanvf @fatchur.r.w","https://www.instagram.com/p/C8qg8nJhGnb/",,,,,,,,,,,,,,,,,,
"Regex sangat merepotkan mint 🧎‍♂️","https://www.instagram.com/p/C7eLia8vjJB/",,,,,,,,,,,,,,,,,,
